Last,First,Team,RateAssist,RateCDefence,RateClearing,RateCoincidentalMinor,RateCRank,RateCShotPct,RateCShotPlus,RateFaceoff,RateFight,RateForechecking,RateGameFatigue,RateGameMisconduct,RateGRank,RateGrossMisconduct,RateHiddenGoalScored,RateHiddenSaveClear,RateHiddenSaveFaceoff,RateHiddenSaveRebound,RateHiddenShotDefender,RateHiddenShotDeflected,RateHiddenShotOnGoal,RateHiddenShotWide,RateInactive,RateInjuryFactor,RateIntimidation,RateLDDefence,RateLDRank,RateLDShotPct,RateLDShotPlus,RateLWDefense,RateLWRank,RateLWShotPct,RateLWShotPlus,RateMajor,RateMatch,RateMinor,RateMisconduct,RatePassing,RatePenaltyKilling,RatePhysical,RatePosition,RateRDDefence,RateRDRank,RankRDShotPct,RateRDShotPlus,RateRock,RateRookie,RateRwDefence,RateRWRank,RateRWShotPct,RateRWShotPlus,RateSDefence,RateShiftFatigue,RateShotBlocking,RateSkating,RateSpeed,RateSShotPct,RateSShotPlus,RealAssists,RealBlockedShots,RealCornersLost,RealCornersWon,RealCurrentPointStreak,RealEmptyNetGoals,RealFaceoffsLost,RealFaceoffsWon,RealFightsLost,RealFightsTied,RealFightsWon,RealGAA,RealGamesPlayed,RealGameTyingGoals,RealGameWinningGoals,RealGoals,RealGoalsAgainst,RealHits,RealLongestPointStreak,RealLosses,RealMinutes,RealPassesCompleted,RealPassesIncomplete,RealPenaltyMinutes,RealPlusMinus,RealPoints,RealPowerplayGoals,RealSavePct,RealSaves,RealShorthandedGoals,RealShotsOnGoal,RealShutouts,RealTies,RealWins,SimAssists,SimAssistsLastGame,SimBlockedShots,SimCoincidentalMinors,SimCornersLost,SimCornersWon,SimCurrentPointStreak,SimDaysInjured,SimEmptyNetGoals,SimFaceoffsLost,SimFaceoffsWon,SimFights,SimFightsLost,SimFightsTied,SimFightsWon,SimGAA,SimGameMisconducts,SimGamesPlayed,SimGameTyingGoals,SimGameWinningGoals,SimGoals,SimGoalsAgainst,SimGoalsLastGame,SimGrossMisconducts,SimHits,SimLongestPointStreak,SimLosses,SimMajors,SimMatches,SimMinors,SimMinutes,SimMisconducts,SimPassesCompleted,SimPassesIncomplete,SimPenaltiesInMinutes,SimPlusMinus,SimPoints,SimPowerPlayGoals,SimSavePct,SimSaves,SimShorthandedGoals,SimShotsOnGoal,SimShutouts,SimTies,SimWins,Unused1,Unused2,Unused3,Unused4,Unused5,Unused6
A.Carrier,Alexandre,NSH,66,0,3,0,,0,0,0,0,0,1260,0,,0,86,3,0,10,29,15,40,15,0,5,3,0,,0,0,0,,0,0,0,0,4,0,4,0,3,RD,3,1,6,55,0,Y,0,,0,0,0,120,1,3,3,6,55,27,124,0,0,0,0,1,0,0,0,0,0,77,0,0,3,0,95,0,0,1616,0,0,50,26,30,1,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Garland,Conor,VAN,999,0,0,3,,0,0,0,0,3,990,0,,0,86,3,0,10,0,0,255,0,0,5,2,0,,0,0,0,,0,0,0,0,1,19,4,0,1,RW,0,,0,0,0,N,4,1,19,41,0,90,0,4,4,19,19,33,22,0,0,0,0,5,5,0,0,0,0,77,0,3,19,0,52,0,0,1263,0,0,36,18,52,1,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Mikkola,Niko,STL,13,0,2,5,,0,0,0,1,0,1020,0,,0,86,3,0,10,33,16,34,16,0,28,3,3,1,10,52,0,,0,0,0,0,5,0,3,0,4,LD,0,,0,0,0,N,0,,0,0,0,120,1,3,2,10,52,10,81,0,0,0,0,0,0,0,1,0,0,54,0,0,3,0,109,0,0,917,0,0,55,-6,13,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Kaprizov,Kirill,MIN,999,0,0,5,,0,0,0,0,3,1140,0,,0,86,3,0,10,0,0,255,0,0,1,3,0,,0,0,4,1,33,68,0,0,1,0,5,0,2,LW,0,,0,0,0,N,0,,0,0,0,90,0,5,5,33,68,61,29,0,0,0,0,4,5,0,0,0,0,81,0,5,47,0,73,0,0,1548,0,0,34,27,108,14,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Simon,Dominik,PIT,14,0,0,0,,0,0,0,0,3,585,0,,0,86,3,0,10,20,9,62,8,0,27,2,0,,0,0,3,2,9,14,0,0,2,999,3,0,2,RW,0,,0,0,0,N,3,1,9,14,0,90,1,3,3,9,14,6,25,0,0,0,0,10,5,0,0,0,0,55,0,1,3,0,55,0,0,530,0,0,28,0,9,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Simon,Dominik,ANA,263,0,0,5,,0,0,0,0,3,735,0,,0,86,3,0,10,11,5,79,4,0,65,2,0,,0,0,3,2,0,0,0,0,1,0,3,0,2,RW,0,,0,0,0,N,3,1,0,0,0,90,1,3,3,0,0,4,13,0,0,0,0,2,4,0,0,0,0,17,0,0,0,0,17,0,0,210,0,0,6,0,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Jaros,Christian,NJD,0,0,2,0,,0,0,0,0,0,660,0,,0,86,3,0,10,23,10,57,9,0,71,2,0,,0,0,0,,0,0,0,0,1,0,1,0,5,RD,2,1,0,0,0,N,0,,0,0,0,120,1,2,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,21,0,0,121,0,0,2,-4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Balcers,Rudolfs,SJS,31,0,0,0,,0,0,0,0,3,900,0,,0,86,3,0,10,26,10,50,13,0,21,2,0,,0,0,3,2,22,47,0,0,1,0,3,0,4,RW,0,,0,0,0,N,3,1,22,47,0,90,1,3,3,22,47,12,43,0,0,0,0,12,8,0,0,0,0,61,0,1,11,0,115,0,0,917,0,0,20,-3,23,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Terry,Troy,ANA,115,0,0,1,,0,0,0,0,2,1095,0,,0,86,3,0,10,14,6,77,2,0,7,1,0,,0,0,0,,0,0,0,0,1,0,4,0,1,RW,0,,0,0,0,N,3,1,39,87,0,90,0,4,4,39,39,30,27,0,0,0,0,8,1,0,0,0,0,75,0,7,37,0,6,0,0,1368,0,0,26,-11,67,8,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Gaudette,Adam,OTT,29,0,0,0,,0,0,2,3,3,690,0,,0,86,3,0,10,10,2,82,5,0,32,2,0,,0,0,3,2,10,16,0,0,1,0,3,0,3,RW,0,,0,0,0,N,3,1,10,16,0,90,0,3,4,10,16,8,9,0,0,0,0,68,54,0,1,0,0,50,0,1,4,0,63,0,0,572,0,0,13,-6,12,1,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Gaudette,Adam,CHI,10,0,0,0,,0,0,1,0,3,630,0,,0,86,3,0,10,32,14,40,13,0,74,2,0,,0,0,3,2,20,59,0,0,4,0,3,0,3,RW,0,,0,0,0,N,3,1,20,59,0,90,0,3,4,20,59,1,1,0,0,0,0,3,2,0,0,0,0,8,0,0,1,0,9,0,0,84,0,0,4,-3,2,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Gavrikov,Vladislav,CBJ,41,0,4,2,,0,0,0,0,0,1335,0,,0,86,3,0,10,23,15,50,11,0,2,4,5,1,9,42,0,,0,0,0,0,3,0,4,0,4,LD,0,,0,0,0,N,0,,0,0,0,120,1,3,3,9,42,28,138,0,0,0,0,0,0,0,0,0,0,80,0,1,5,0,124,0,0,1783,0,0,68,-3,33,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Appleton,Mason,SEA,69,0,0,1,,0,0,0,0,4,855,0,,0,86,3,0,10,22,15,55,7,0,33,2,0,,0,0,0,,0,0,0,0,1,0,3,0,2,RW,0,,0,0,0,N,5,1,18,39,0,90,0,3,3,18,18,11,12,0,0,0,0,13,7,0,0,0,0,49,0,2,6,0,39,0,0,701,0,0,14,-4,17,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Appleton,Mason,WPG,5,0,0,3,,0,0,0,0,4,975,0,,0,86,3,0,10,27,14,46,12,0,63,2,0,,0,0,0,,0,0,0,0,1,999,3,0,2,RW,0,,0,0,0,N,5,1,13,34,0,90,0,3,3,13,13,2,8,0,0,0,0,2,0,0,0,0,0,19,0,1,2,0,25,0,0,311,0,0,16,3,4,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Lorentz,Steven,CAR,4,0,0,0,,0,0,1,0,3,660,0,,0,86,3,0,10,31,15,42,11,0,15,3,0,,0,0,3,1,20,34,0,0,1,0,2,0,3,LW,0,,0,0,0,N,3,2,20,34,0,90,0,3,3,20,34,5,13,0,0,0,0,61,51,0,0,0,0,67,0,1,8,0,67,0,0,730,0,0,8,0,13,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
M.Roy,Matt,LAK,37,0,4,1,,0,0,0,0,0,1260,0,,0,86,3,0,10,14,5,79,1,0,15,3,0,,0,0,0,,0,0,0,0,1,0,4,0,4,RD,5,1,3,1,0,N,0,,0,0,0,120,1,3,3,3,1,19,103,0,0,0,0,0,0,0,0,0,0,67,0,0,2,0,124,0,0,1406,0,0,28,23,21,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Niku,Sami,MTL,999,0,1,0,,0,0,0,0,0,915,0,,0,86,3,0,10,0,0,255,0,0,69,1,1,1,0,0,0,,0,0,0,0,1,0,3,0,1,LD,1,2,0,0,0,N,0,,0,0,0,120,1,3,3,0,0,6,17,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,6,0,0,199,0,0,2,3,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Pederson,Lane,SJS,12,2,0,2,1,0,0,2,0,2,630,0,,0,86,3,0,10,31,17,38,13,0,53,2,0,,0,0,0,,0,0,0,0,1,0,1,0,4,C,0,,0,0,0,Y,2,2,0,0,0,90,0,2,3,0,0,2,10,0,0,0,0,54,42,0,0,0,0,29,0,0,0,0,54,0,0,305,0,0,10,-16,2,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Chatfield,Jalen,CAR,41,0,3,0,,0,0,0,0,0,885,0,,0,86,3,0,10,11,3,77,8,0,66,3,0,,0,0,0,,0,0,0,0,9,0,2,0,5,RD,1,1,0,0,0,Y,0,,0,0,0,120,0,2,2,0,0,3,10,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,32,0,0,237,0,0,8,1,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Marchment,Mason,FLA,844,0,0,4,,0,0,0,1,5,840,999,,0,86,3,0,10,0,0,113,0,0,28,3,0,,0,0,4,1,30,46,0,0,5,0,4,0,4,LW,0,,0,0,1,N,4,2,30,46,0,90,0,4,3,30,46,29,9,0,0,0,0,29,11,0,1,0,0,54,0,2,18,0,114,0,0,762,0,0,53,29,47,1,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Brooks,Adam,WPG,0,2,0,0,2,0,0,1,0,2,450,0,,0,86,3,0,10,31,12,42,14,0,68,1,0,,0,0,2,3,0,0,0,0,0,0,2,0,2,RW,0,,0,0,0,N,2,1,0,0,0,90,0,2,2,0,0,0,4,0,0,0,0,2,2,0,0,0,0,14,0,0,0,0,3,0,0,104,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Brooks,Adam,VGK,0,2,0,0,2,80,99,2,0,2,660,0,,0,86,3,0,10,32,22,29,16,0,75,1,0,,0,0,2,3,80,99,0,0,2,0,2,0,2,RW,0,,0,0,0,N,2,1,80,99,0,90,0,2,2,80,99,0,2,0,0,0,0,12,17,0,0,0,0,7,0,2,2,0,2,0,0,77,0,0,2,3,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Brooks,Adam,MTL,728,2,0,0,2,0,0,0,0,2,630,0,,0,86,3,0,10,39,27,0,33,0,78,1,0,,0,0,2,3,0,0,0,0,0,0,2,0,2,RW,0,,0,0,0,N,2,1,0,0,0,90,0,2,2,0,0,1,0,0,0,0,0,20,4,0,0,0,0,4,0,0,0,0,6,0,0,42,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
P.Myers,Philippe,NSH,21,0,3,0,,0,0,0,0,0,900,0,,0,86,3,0,10,29,16,39,15,0,55,3,0,,0,0,0,,0,0,0,0,4,0,2,0,5,RD,2,1,7,57,0,N,0,,0,0,0,120,0,2,2,7,57,3,17,0,0,0,0,0,0,0,0,0,0,27,0,0,1,0,50,0,0,402,0,0,12,5,4,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Lomberg,Ryan,FLA,18,0,0,5,,0,0,0,12,4,690,999,,0,86,3,0,10,15,8,74,2,0,27,4,0,,0,0,3,1,20,45,1,0,1,999,3,0,4,LW,0,,0,0,0,N,0,,0,0,0,90,0,2,3,20,45,9,7,0,0,0,0,6,1,0,3,0,0,55,0,1,9,0,117,0,0,627,0,0,92,4,18,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Rooney,Kevin,NYR,1,4,0,2,1,17,36,2,0,4,825,0,,0,86,3,0,10,28,16,45,10,0,21,3,0,,0,0,4,2,17,36,0,0,1,0,2,1,3,C,0,,0,0,0,N,0,,0,0,0,90,1,3,4,17,36,6,47,0,0,0,0,223,181,0,0,0,0,61,0,1,6,0,84,0,0,845,0,0,18,-1,12,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
B.Tanev,Brandon,SEA,30,0,0,1,,0,0,0,3,5,870,0,,0,86,3,0,10,27,12,49,11,0,52,4,0,,0,0,4,1,35,88,0,0,1,0,3,0,5,LW,0,,0,0,0,N,4,2,35,88,0,90,1,3,3,35,88,6,22,0,0,0,0,1,1,0,1,0,0,30,0,3,9,0,98,0,0,437,0,0,13,4,15,2,0,0,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
M.Tkachuk,Matthew,CGY,584,0,0,5,,0,0,0,0,4,1080,0,,0,86,3,0,10,16,10,70,3,0,0,4,0,,0,0,0,,0,0,0,0,2,0,5,0,3,RW,0,,0,0,1,N,4,1,33,50,0,90,0,4,4,33,33,62,20,0,0,0,0,23,20,0,0,0,0,82,0,6,42,0,93,0,0,1468,0,0,68,57,104,12,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Kunin,Luke,NSH,19,0,0,3,,0,0,1,27,5,825,0,,0,86,3,0,10,27,12,48,12,0,0,4,0,,0,0,3,2,21,41,0,0,1,154,3,0,5,RW,0,,0,0,0,N,3,1,21,41,0,90,1,3,3,21,41,9,51,0,0,0,0,61,48,0,7,0,0,82,0,0,13,0,223,0,0,1134,0,0,99,-11,22,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Matthews,Auston,TOR,42,4,0,1,1,34,55,5,0,4,1230,0,,0,86,3,0,10,15,7,73,4,0,9,3,0,,0,0,0,,0,0,0,0,1,0,5,0,1,C,0,,0,0,1,N,0,,0,0,0,90,0,5,5,34,55,46,62,0,0,0,0,538,691,0,0,0,0,73,0,10,60,0,67,0,0,1505,0,0,18,20,106,16,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Fox,Adam,NYR,423,0,2,1,,0,0,0,0,0,1440,0,,0,86,3,0,10,0,0,193,0,0,4,2,0,,0,0,0,,0,0,0,0,1,0,5,0,1,RD,4,1,14,15,0,N,0,,0,0,0,120,0,5,5,14,15,63,128,0,0,0,0,0,0,0,0,0,0,78,0,2,11,0,30,0,0,1865,0,0,26,18,74,0,0,0,1,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
R.Lindgren,Ryan,NYR,1,0,5,5,,0,0,0,0,0,1200,0,,0,86,3,0,10,32,23,24,20,0,4,3,4,1,11,23,0,,0,0,0,0,2,0,3,0,4,LD,0,,0,0,0,N,0,,0,0,0,120,1,4,2,11,23,11,141,0,0,0,0,0,0,0,0,0,0,78,0,1,4,0,129,0,0,1568,0,0,48,18,15,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
McAvoy,Charlie,BOS,113,0,4,2,,0,0,0,1,0,1485,0,,0,86,3,0,10,16,11,68,4,0,4,3,0,,0,0,0,,0,0,0,0,3,0,5,0,4,RD,5,1,12,24,0,N,0,,0,0,0,120,0,4,4,12,24,46,130,0,0,0,0,0,0,0,2,0,0,78,0,5,10,0,156,0,0,1923,0,0,66,31,56,4,0,0,1,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Gauthier,Julien,NYR,4,0,0,0,,0,0,0,0,2,615,0,,0,86,3,0,10,23,9,55,12,0,33,3,0,,0,0,0,,0,0,0,0,1,0,2,0,4,RW,0,,0,0,1,N,2,1,9,17,0,90,0,3,3,9,9,4,14,0,0,0,0,2,1,0,0,0,0,49,0,1,3,0,98,0,0,505,0,0,8,-9,7,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Hajek,Libor,NYR,1,0,1,4,,0,0,0,0,0,780,0,,0,86,3,0,10,28,19,37,15,0,65,1,1,1,0,0,0,,0,0,0,0,2,0,2,0,2,LD,1,2,0,0,0,N,0,,0,0,0,120,2,2,3,0,0,1,26,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,7,0,0,223,0,0,8,-10,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Asplund,Rasmus,BUF,83,0,0,0,,0,0,1,0,3,855,0,,0,86,3,0,10,17,9,67,6,0,2,1,0,,0,0,4,1,12,21,0,0,1,0,3,0,1,LW,0,,0,0,0,N,4,2,12,21,0,90,0,3,4,12,21,19,14,0,0,0,0,35,26,0,0,0,0,80,0,1,8,0,30,0,0,1142,0,0,10,-5,27,2,0,0,1,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Grundstrom,Carl,LAK,26,0,0,4,,0,0,0,0,3,660,0,,0,86,3,0,10,15,9,72,3,0,28,3,0,,0,0,2,1,22,42,0,0,3,0,3,0,4,LW,0,,0,0,0,N,2,2,22,42,0,90,0,3,3,22,42,6,19,0,0,0,0,13,6,0,0,0,0,54,0,1,9,0,134,0,0,588,0,0,26,4,15,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
DeBrincat,Alex,CHI,264,0,0,0,,0,0,0,1,3,1245,0,,0,86,3,0,10,7,7,85,0,0,0,2,0,,0,0,2,1,30,73,0,0,1,0,4,0,3,LW,0,,0,0,0,N,0,,0,0,0,90,0,4,5,30,73,37,35,0,0,0,0,40,24,0,1,0,0,82,0,6,41,0,101,0,0,1710,0,0,19,-13,78,14,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Niemelainen,Markus,EDM,0,0,3,2,,0,0,0,0,0,795,0,,0,86,3,0,10,31,21,32,15,0,62,3,2,1,0,0,0,,0,0,0,0,1,0,1,0,5,LD,0,,0,0,0,Y,0,,0,0,0,120,0,1,2,0,0,1,19,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,82,0,0,264,0,0,4,-5,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Laine,Patrik,CBJ,207,0,0,0,,0,0,0,0,2,1125,0,,0,86,3,0,10,0,0,119,0,0,26,2,0,,0,0,1,1,31,72,0,0,1,0,4,0,1,LW,0,,0,0,0,N,1,2,31,72,0,90,0,4,4,31,72,30,13,0,0,0,0,24,14,0,0,0,0,56,0,7,26,0,34,0,0,1054,0,0,24,-7,56,5,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Dineen,Cam,ARI,103,0,2,0,,0,0,0,0,0,945,0,,0,86,3,0,10,0,0,124,0,0,48,1,2,1,0,0,0,,0,0,0,0,1,0,2,0,2,LD,0,,0,0,0,Y,0,,0,0,0,120,1,2,2,0,0,7,44,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,22,0,0,532,0,0,4,-16,7,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Keller,Clayton,ARI,999,0,0,1,,0,0,1,0,2,1215,0,,0,86,3,0,10,0,0,123,0,0,15,2,0,,0,0,3,1,32,65,0,0,1,0,4,0,1,LW,0,,0,0,0,N,3,2,32,65,0,90,0,4,4,32,65,35,31,0,0,0,0,39,29,0,0,0,0,67,0,2,28,0,17,0,0,1349,0,0,28,3,63,5,0,0,1,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
Puljujarvi,Jesse,EDM,16,0,0,0,,0,0,0,0,3,975,0,,0,86,3,0,10,22,8,57,12,0,17,2,0,,0,0,0,,0,0,0,0,1,0,4,0,3,RW,0,,0,0,0,N,3,1,18,36,0,90,0,4,4,18,18,22,15,0,0,0,0,0,0,0,0,0,0,65,0,1,14,0,81,0,0,1055,0,0,20,22,36,4,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
